"date","PX_LAST","PE_RATIO","PX_TO_BOOK_RATIO","PX_TO_SALES_RATIO","FREE_CASH_FLOW_YIELD","EST_LTG_EPS_AGGTE","TOT_DEBT_TO_TOT_ASSET","EARN_YLD"
"1990-01-31","  67.78","18.2236"," 4.5441","2.3924"," 2.72","0","18.98"," 5.4874"
"1990-02-01","  68.15","18.3205"," 4.5686","2.4052"," 2.70","0","18.98"," 5.4584"
"1990-02-02","  68.88","18.5199"," 4.6188","2.4317"," 2.67","0","18.98"," 5.3996"
"1990-02-05","  68.78","18.4567"," 4.6105","2.4273"," 2.68","0","18.98"," 5.4181"
"1990-02-06","  68.09","18.2732"," 4.5644","2.4030"," 2.70","0","18.98"," 5.4725"
"1990-02-07","  68.79","18.4767"," 4.6111","2.4276"," 2.68","0","18.98"," 5.4122"
"1990-02-08","  68.54","18.4229"," 4.5953","2.4193"," 2.68","0","18.98"," 5.4280"
"1990-02-09","  68.47","18.3960"," 4.5913","2.4172"," 2.69","0","18.98"," 5.4360"
"1990-02-12","  67.93","18.2661"," 4.5562","2.3987"," 2.71","0","18.98"," 5.4746"
"1990-02-13","  67.93","18.2647"," 4.5557","2.3984"," 2.71","0","18.98"," 5.4751"
"1990-02-14","  68.27","18.3328"," 4.5786","2.4105"," 2.69","0","18.98"," 5.4547"
"1990-02-15","  69.04","18.5556"," 4.6291","2.4371"," 2.67","0","18.98"," 5.3892"
"1990-02-16","  68.22","18.3431"," 4.5737","2.4079"," 2.70","0","18.98"," 5.4516"
"1990-02-20","  67.31","18.0984"," 4.5125","2.3757"," 2.73","0","18.98"," 5.5253"
"1990-02-21","  66.76","17.9302"," 4.4717","2.3542"," 2.76","0","18.98"," 5.5772"
"1990-02-22","  65.80","17.6755"," 4.4072","2.3202"," 2.80","0","18.98"," 5.6576"
"1990-02-23","  64.65","17.3459"," 4.3283","2.2787"," 2.85","0","18.98"," 5.7651"
"1990-02-26","  65.45","17.5673"," 4.3819","2.3070"," 2.82","0","18.98"," 5.6924"
"1990-02-27","  65.80","17.6765"," 4.4070","2.3201"," 2.80","0","18.98"," 5.6572"
"1990-02-28","  65.86","17.6772"," 4.4205","2.3207"," 2.80","0","18.91"," 5.6570"
"1990-03-01","  66.55","17.8374"," 4.4690","2.3462"," 2.77","0","18.91"," 5.6062"
"1990-03-02","  67.19","18.0174"," 4.5144","2.3700"," 2.74","0","18.91"," 5.5502"
"1990-03-05","  66.62","17.8623"," 4.4762","2.3500"," 2.76","0","18.91"," 5.5984"
"1990-03-06","  67.47","18.1149"," 4.5367","2.3817"," 2.73","0","18.91"," 5.5203"
"1990-03-07","  67.27","18.0498"," 4.5206","2.3733"," 2.74","0","18.91"," 5.5402"
"1990-03-08","  67.69","18.1458"," 4.5468","2.3870"," 2.72","0","18.91"," 5.5109"
"1990-03-09","  67.41","18.0775"," 4.5297","2.3781"," 2.73","0","18.91"," 5.5317"
"1990-03-12","  67.33","18.0514"," 4.5236","2.3749"," 2.74","0","18.91"," 5.5397"
"1990-03-13","  66.11","17.7139"," 4.4394","2.3307"," 2.79","0","18.91"," 5.6453"
"1990-03-14","  66.31","17.7770"," 4.4540","2.3383"," 2.78","0","18.91"," 5.6252"
"1990-03-15","  67.06","17.9710"," 4.5037","2.3644"," 2.75","0","18.91"," 5.5645"
"1990-03-16","  67.77","18.1426"," 4.5495","2.3885"," 2.72","0","18.91"," 5.5119"
"1990-03-19","  68.12","18.2108"," 4.5729","2.4008"," 2.71","0","18.91"," 5.4912"
"1990-03-20","  67.61","18.0825"," 4.5363","2.3815"," 2.73","0","18.91"," 5.5302"
"1990-03-21","  67.18","17.9302"," 4.5060","2.3656"," 2.75","0","18.91"," 5.5772"
"1990-03-22","  66.44","17.7398"," 4.4570","2.3399"," 2.78","0","18.91"," 5.6370"
"1990-03-23","  67.01","17.8755"," 4.4960","2.3604"," 2.75","0","18.91"," 5.5943"
"1990-03-26","  67.22","17.9468"," 4.5109","2.3682"," 2.74","0","18.91"," 5.5720"
"1990-03-27","  68.36","18.2887"," 4.5905","2.4100"," 2.70","0","18.91"," 5.4679"
"1990-03-28","  68.60","18.3373"," 4.6057","2.4180"," 2.69","0","18.91"," 5.4534"
"1990-03-29","  68.42","19.1295"," 4.5786","2.3986"," 2.69","0","19.14"," 5.2275"
"1990-03-30","  68.07","19.0074"," 4.5501","2.3835"," 2.71","0","19.17"," 5.2611"
"1990-04-02","  67.85","18.9638"," 4.4736","2.3762"," 2.72","0","19.75"," 5.2732"
"1990-04-03","  68.98","19.2858"," 4.5475","2.4155"," 2.67","0","19.75"," 5.1852"
"1990-04-04","  68.68","19.2055"," 4.5273","2.4048"," 2.68","0","19.75"," 5.2068"
"1990-04-05","  68.92","19.2627"," 4.5429","2.4131"," 2.67","0","19.75"," 5.1914"
"1990-04-06","  68.99","19.2893"," 4.5482","2.4159"," 2.67","0","19.75"," 5.1842"
"1990-04-09","  69.67","19.4992"," 4.5945","2.4405"," 2.64","0","19.75"," 5.1284"
"1990-04-10","  69.93","19.5809"," 4.6137","2.4506"," 2.63","0","19.75"," 5.1070"
"1990-04-11","  70.03","19.6122"," 4.6186","2.4533"," 2.63","0","19.75"," 5.0989"
"1990-04-12","  70.56","19.7720"," 4.6523","2.4712"," 2.61","0","19.75"," 5.0577"
"1990-04-16","  70.17","19.6368"," 4.6235","2.4559"," 2.63","0","19.75"," 5.0925"
"1990-04-17","  70.28","19.6758"," 4.6317","2.4602"," 2.62","0","19.75"," 5.0824"
"1990-04-18","  69.72","19.5282"," 4.5966","2.4416"," 2.64","0","19.75"," 5.1208"
"1990-04-19","  69.07","19.3587"," 4.5558","2.4199"," 2.67","0","19.75"," 5.1656"
"1990-04-20","  68.47","19.1910"," 4.5191","2.4004"," 2.69","0","19.75"," 5.2108"
"1990-04-23","  67.54","18.9445"," 4.4559","2.3669"," 2.73","0","19.75"," 5.2786"
"1990-04-24","  67.48","18.9170"," 4.4512","2.3643"," 2.73","0","19.75"," 5.2862"
"1990-04-25","  67.75","18.9912"," 4.4685","2.3735"," 2.72","0","19.75"," 5.2656"
"1990-04-26","  68.65","19.2574"," 4.5299","2.4061"," 2.68","0","19.75"," 5.1928"
"1990-04-27","  67.96","19.0815"," 4.4856","2.3826"," 2.71","0","19.75"," 5.2407"
"1990-04-30","  68.25","19.3160"," 4.5018","2.4157"," 2.64","0","19.84"," 5.1771"
"1990-05-01","  68.72","19.5189"," 4.5440","2.4346"," 2.61","0","19.87"," 5.1232"
"1990-05-02","  69.32","21.0172"," 4.7093","2.5707"," 2.35","0","19.53"," 4.7580"
"1990-05-03","  69.43","21.0370"," 4.7155","2.5741"," 2.34","0","19.53"," 4.7535"
"1990-05-04","  69.77","21.1423"," 4.7356","2.5850"," 2.33","0","19.53"," 4.7299"
"1990-05-07","  70.32","21.3076"," 4.7737","2.6058"," 2.31","0","19.53"," 4.6932"
"1990-05-08","  70.83","21.4440"," 4.8085","2.6249"," 2.30","0","19.53"," 4.6633"
"1990-05-09","  71.03","21.5012"," 4.8216","2.6320"," 2.29","0","19.53"," 4.6509"
"1990-05-10","  71.55","21.6834"," 4.8593","2.6526"," 2.27","0","19.53"," 4.6118"
"1990-05-11","  73.20","22.1785"," 4.9722","2.7142"," 2.22","0","19.53"," 4.5089"
"1990-05-14","  73.66","22.3223"," 5.0017","2.7303"," 2.21","0","19.53"," 4.4798"
"1990-05-15","  73.47","22.2356"," 4.9851","2.7213"," 2.22","0","19.53"," 4.4973"
"1990-05-16","  73.39","22.1623"," 4.9769","2.7167"," 2.22","0","19.53"," 4.5122"
"1990-05-17","  73.78","22.8922"," 5.0821","2.8145"," 2.14","0","19.53"," 4.3683"
"1990-05-18","  73.68","22.8554"," 5.0751","2.8106"," 2.14","0","19.53"," 4.3753"
"1990-05-21","  75.08","23.2841"," 5.1734","2.8650"," 2.10","0","19.53"," 4.2948"
"1990-05-22","  75.83","23.5399"," 5.2268","2.8946"," 2.08","0","19.53"," 4.2481"
"1990-05-23","  76.18","23.6732"," 5.2490","2.9069"," 2.07","0","19.53"," 4.2242"
"1990-05-24","  76.23","23.6934"," 5.2526","2.9089"," 2.07","0","19.53"," 4.2206"
"1990-05-25","  75.83","23.5889"," 5.2282","2.8954"," 2.08","0","19.53"," 4.2393"
"1990-05-29","  76.86","23.9153"," 5.2986","2.9344"," 2.05","0","19.53"," 4.1814"
"1990-05-30","  76.93","24.7018"," 5.4485","3.0054"," 1.95","0","19.33"," 4.0483"
"1990-05-31","  77.01","21.6214"," 5.0713","2.7219"," 2.36","0","19.95"," 4.6250"
"1990-06-01","  77.49","22.8294"," 5.2833","2.8390"," 2.26","0","20.17"," 4.3803"
"1990-06-04","  78.00","22.9821"," 5.3192","2.8583"," 2.24","0","20.17"," 4.3512"
"1990-06-05","  77.91","22.9110"," 5.3125","2.8547"," 2.24","0","20.17"," 4.3647"
"1990-06-06","  77.70","22.8628"," 5.2979","2.8468"," 2.25","0","20.17"," 4.3739"
"1990-06-07","  76.93","22.6327"," 5.2443","2.8181"," 2.27","0","20.17"," 4.4184"
"1990-06-08","  75.71","22.2450"," 5.1601","2.7728"," 2.31","0","20.17"," 4.4954"
"1990-06-11","  76.56","22.5297"," 5.2205","2.8053"," 2.28","0","20.17"," 4.4386"
"1990-06-12","  78.10","22.9942"," 5.3272","2.8626"," 2.24","0","20.17"," 4.3489"
"1990-06-13","  77.91","22.9562"," 5.3138","2.8554"," 2.24","0","20.17"," 4.3561"
"1990-06-14","  77.71","22.8921"," 5.2995","2.8477"," 2.25","0","20.17"," 4.3683"
"1990-06-15","  77.75","22.9140"," 5.3020","2.8491"," 2.25","0","20.17"," 4.3641"
"1990-06-18","  76.64","22.6003"," 5.2261","2.8083"," 2.28","0","20.17"," 4.4247"
"1990-06-19","  76.66","22.5996"," 5.2272","2.8089"," 2.28","0","20.17"," 4.4248"
"1990-06-20","  77.46","22.8097"," 5.2830","2.8388"," 2.26","0","20.17"," 4.3841"
"1990-06-21","  78.71","23.1978"," 5.3669","2.8839"," 2.22","0","20.17"," 4.3108"
"1990-06-22","  77.82","22.9334"," 5.3012","2.8486"," 2.25","0","20.17"," 4.3605"
"1990-06-25","  77.19","22.7440"," 5.2597","2.8263"," 2.27","0","20.17"," 4.3968"
"1990-06-26","  77.56","22.8556"," 5.2851","2.8400"," 2.26","0","20.17"," 4.3753"
"1990-06-27","  79.32","23.3563"," 5.4014","2.9025"," 2.21","0","20.17"," 4.2815"
"1990-06-28","  80.87","23.8382"," 5.5088","2.9602"," 2.16","0","20.17"," 4.1949"
"1990-06-29","  80.36","22.4130"," 5.2931","2.8208"," 2.26","0","19.94"," 4.4617"
"1990-07-02","  80.89","22.4081"," 5.2240","2.8223"," 2.25","0","20.98"," 4.4627"
"1990-07-03","  81.39","22.5681"," 5.2584","2.8408"," 2.23","0","20.98"," 4.4310"
"1990-07-05","  80.75","22.3822"," 5.2185","2.8193"," 2.25","0","20.98"," 4.4678"
"1990-07-06","  81.43","22.5595"," 5.2615","2.8425"," 2.23","0","20.98"," 4.4327"
"1990-07-09","  81.34","22.5268"," 5.2532","2.8380"," 2.24","0","20.98"," 4.4392"
"1990-07-10","  81.10","22.4486"," 5.2392","2.8305"," 2.24","0","20.98"," 4.4546"
"1990-07-11","  82.74","22.9221"," 5.3458","2.8881"," 2.20","0","20.98"," 4.3626"
"1990-07-12","  83.29","23.0992"," 5.3834","2.9084"," 2.18","0","20.98"," 4.3292"
"1990-07-13","  83.77","23.2359"," 5.4155","2.9257"," 2.17","0","20.98"," 4.3037"
"1990-07-16","  84.45","23.4254"," 5.4589","2.9491"," 2.15","0","20.98"," 4.2689"
"1990-07-17","  84.36","23.4194"," 5.4548","2.9470"," 2.15","0","20.98"," 4.2700"
"1990-07-18","  83.76","23.1791"," 5.4164","2.9262"," 2.17","0","20.98"," 4.3142"
"1990-07-19","  83.92","23.2350"," 5.4263","2.9316"," 2.16","0","20.98"," 4.3038"
"1990-07-20","  83.66","23.1892"," 5.4118","2.9237"," 2.17","0","20.98"," 4.3124"
"1990-07-23","  81.85","22.7172"," 5.2958","2.8610"," 2.22","0","20.98"," 4.4020"
"1990-07-24","  81.77","22.6904"," 5.2860","2.8558"," 2.22","0","20.98"," 4.4072"
"1990-07-25","  82.84","22.9508"," 5.3563","2.8937"," 2.19","0","20.98"," 4.3571"
"1990-07-26","  82.62","22.8642"," 5.3424","2.8862"," 2.20","0","20.98"," 4.3737"
"1990-07-27","  81.96","22.6946"," 5.3015","2.8641"," 2.21","0","20.98"," 4.4063"
"1990-07-30","  82.18","22.7694"," 5.3172","2.8726"," 2.21","0","20.98"," 4.3919"
"1990-07-31","  82.80","22.8539"," 5.3518","2.8869"," 2.47","0","20.99"," 4.3756"
"1990-08-01","  82.98","22.9501"," 5.3555","2.8910"," 2.47","0","20.89"," 4.3573"
"1990-08-02","  80.81","22.3298"," 5.2132","2.8142"," 2.53","0","20.89"," 4.4783"
"1990-08-03","  78.65","21.7522"," 5.0751","2.7396"," 2.60","0","20.89"," 4.5972"
"1990-08-06","  75.52","20.9052"," 4.8739","2.6310"," 2.71","0","20.89"," 4.7835"
"1990-08-07","  76.34","21.1360"," 4.9265","2.6594"," 2.68","0","20.89"," 4.7313"
"1990-08-08","  78.23","21.6729"," 5.0519","2.7271"," 2.62","0","20.89"," 4.6141"
"1990-08-09","  78.49","21.7490"," 5.0688","2.7362"," 2.61","0","20.89"," 4.5979"
"1990-08-10","  77.15","21.3774"," 4.9815","2.6891"," 2.65","0","20.89"," 4.6778"
"1990-08-13","  78.42","21.7088"," 5.0595","2.7312"," 2.61","0","20.89"," 4.6064"
"1990-08-14","  78.76","21.7837"," 5.0831","2.7439"," 2.60","0","20.89"," 4.5906"
"1990-08-15","  79.14","21.8763"," 5.1031","2.7547"," 2.59","0","20.89"," 4.5712"
"1990-08-16","  76.74","21.1913"," 4.9468","2.6703"," 2.67","0","20.89"," 4.7189"
"1990-08-17","  75.84","20.9482"," 4.8925","2.6411"," 2.70","0","20.89"," 4.7737"
"1990-08-20","  75.74","20.9195"," 4.8833","2.6361"," 2.71","0","20.89"," 4.7802"
"1990-08-21","  74.27","20.5070"," 4.7871","2.5842"," 2.76","0","20.89"," 4.8764"
"1990-08-22","  72.52","20.0235"," 4.6715","2.5217"," 2.83","0","20.89"," 4.9941"
"1990-08-23","  70.52","19.5022"," 4.5432","2.4525"," 2.91","0","20.89"," 5.1276"
"1990-08-24","  71.95","19.9065"," 4.6387","2.5040"," 2.85","0","20.89"," 5.0235"
"1990-08-27","  74.94","20.7493"," 4.8361","2.6106"," 2.73","0","20.89"," 4.8194"
"1990-08-28","  75.48","20.8958"," 4.8700","2.6289"," 2.71","0","20.89"," 4.7857"
"1990-08-29","  76.57","21.1924"," 4.9404","2.6669"," 2.67","0","20.89"," 4.7187"
"1990-08-30","  75.55","20.9200"," 4.8734","2.6307"," 2.71","0","20.89"," 4.7801"
"1990-08-31","  76.37","21.1390"," 4.9208","2.6678"," 2.68","0","20.75"," 4.7306"
"1990-09-04","  76.61","21.1984"," 4.9383","2.6773"," 2.67","0","20.75"," 4.7173"
"1990-09-05","  76.60","21.2067"," 4.9385","2.6774"," 2.67","0","20.75"," 4.7155"
"1990-09-06","  75.51","20.8994"," 4.8682","2.6393"," 2.71","0","20.75"," 4.7848"
"1990-09-07","  76.58","21.1945"," 4.9350","2.6755"," 2.67","0","20.75"," 4.7182"
"1990-09-10","  76.44","21.1707"," 4.9267","2.6710"," 2.68","0","20.75"," 4.7235"
"1990-09-11","  76.42","21.1749"," 4.9281","2.6718"," 2.68","0","20.75"," 4.7226"
"1990-09-12","  76.71","21.2759"," 4.9473","2.6822"," 2.67","0","20.75"," 4.7001"
"1990-09-13","  75.55","20.9519"," 4.8716","2.6411"," 2.71","0","20.75"," 4.7728"
"1990-09-14","  75.13","20.8343"," 4.8435","2.6259"," 2.72","0","20.75"," 4.7998"
"1990-09-17","  75.52","20.9607"," 4.8696","2.6400"," 2.71","0","20.75"," 4.7708"
"1990-09-18","  75.90","21.0579"," 4.8945","2.6535"," 2.70","0","20.75"," 4.7488"
"1990-09-19","  74.62","20.6798"," 4.8075","2.6064"," 2.74","0","20.75"," 4.8356"
"1990-09-20","  73.16","20.2709"," 4.7137","2.5555"," 2.80","0","20.75"," 4.9332"
"1990-09-21","  72.89","20.1976"," 4.6956","2.5457"," 2.81","0","20.75"," 4.9511"
"1990-09-24","  71.51","19.8200"," 4.6050","2.4966"," 2.87","0","20.75"," 5.0454"
"1990-09-25","  73.33","20.3319"," 4.7235","2.5608"," 2.79","0","20.75"," 4.9184"
"1990-09-26","  72.69","20.1478"," 4.6807","2.5376"," 2.82","0","20.75"," 4.9633"
"1990-09-27","  71.61","19.8374"," 4.6109","2.4998"," 2.86","0","20.75"," 5.0410"
"1990-09-28","  73.37","20.3269"," 4.7253","2.5627"," 2.80","0","20.73"," 4.9196"
"1990-10-01","  76.73","19.4633"," 4.8190","2.6595"," 2.75","0","19.97"," 5.1379"
"1990-10-02","  76.46","19.4118"," 4.8014","2.6498"," 2.76","0","19.97"," 5.1515"
"1990-10-03","  75.32","19.1227"," 4.7306","2.6108"," 2.80","0","19.97"," 5.2294"
"1990-10-04","  75.74","19.2274"," 4.7550","2.6242"," 2.78","0","19.97"," 5.2009"
"1990-10-05","  75.52","19.1659"," 4.7407","2.6163"," 2.79","0","19.97"," 5.2176"
"1990-10-08","  76.67","19.4332"," 4.8133","2.6564"," 2.75","0","19.97"," 5.1458"
"1990-10-09","  74.52","18.8506"," 4.6778","2.5816"," 2.83","0","19.97"," 5.3049"
"1990-10-10","  74.28","18.7958"," 4.6628","2.5733"," 2.84","0","19.97"," 5.3203"
"1990-10-11","  73.18","18.5380"," 4.5931","2.5348"," 2.88","0","19.97"," 5.3943"
"1990-10-12","  74.37","18.8408"," 4.6690","2.5767"," 2.83","0","19.97"," 5.3076"
"1990-10-15","  75.79","19.2163"," 4.7601","2.6270"," 2.78","0","19.97"," 5.2039"
"1990-10-16","  75.06","19.0251"," 4.7165","2.6030"," 2.81","0","19.97"," 5.2562"
"1990-10-17","  75.47","19.1476"," 4.7434","2.6178"," 2.79","0","19.97"," 5.2226"
"1990-10-18","  77.75","19.7490"," 4.8900","2.6987"," 2.71","0","19.97"," 5.0636"
"1990-10-19","  78.17","19.8588"," 4.9157","2.7129"," 2.69","0","19.97"," 5.0356"
"1990-10-22","  79.64","20.2459"," 5.0085","2.7641"," 2.64","0","19.97"," 4.9393"
"1990-10-23","  79.07","20.0949"," 4.9731","2.7445"," 2.66","0","19.97"," 4.9764"
"1990-10-24","  79.29","20.1205"," 4.9887","2.7532"," 2.65","0","19.97"," 4.9701"
"1990-10-25","  78.78","20.0027"," 4.9576","2.7360"," 2.67","0","19.97"," 4.9993"
"1990-10-26","  77.17","19.5920"," 4.8546","2.6792"," 2.73","0","19.97"," 5.1041"
"1990-10-29","  75.93","19.2928"," 4.7776","2.6367"," 2.77","0","19.97"," 5.1833"
"1990-10-30","  75.63","19.2119"," 4.7617","2.6279"," 2.78","0","19.97"," 5.2051"
"1990-10-31","  74.54","18.8968"," 4.6765","2.5837"," 2.82","0","19.92"," 5.2919"
"1990-11-01","  74.89","19.0141"," 4.7024","2.5980"," 2.81","0","19.92"," 5.2593"
"1990-11-02","  76.04","19.3012"," 4.7728","2.6369"," 2.77","0","19.92"," 5.1810"
"1990-11-05","  77.12","19.5853"," 4.8415","2.6748"," 2.73","0","19.92"," 5.1059"
"1990-11-06","  76.32","19.3872"," 4.7918","2.6473"," 2.76","0","19.92"," 5.1580"
"1990-11-07","  75.29","19.1286"," 4.7291","2.6127"," 2.79","0","19.92"," 5.2278"
"1990-11-08","  75.47","19.1623"," 4.7394","2.6184"," 2.79","0","19.92"," 5.2186"
"1990-11-09","  76.98","19.5582"," 4.8340","2.6707"," 2.73","0","19.92"," 5.1130"
"1990-11-12","  78.37","19.9290"," 4.9220","2.7193"," 2.68","0","19.92"," 5.0178"
"1990-11-13","  78.19","19.8776"," 4.9095","2.7124"," 2.69","0","19.92"," 5.0308"
"1990-11-14","  78.78","20.0262"," 4.9456","2.7324"," 2.67","0","19.92"," 4.9935"
"1990-11-15","  78.30","19.9064"," 4.9153","2.7156"," 2.69","0","19.92"," 5.0235"
"1990-11-16","  78.31","19.9030"," 4.9141","2.7149"," 2.69","0","19.92"," 5.0244"
"1990-11-19","  78.74","20.0143"," 4.9410","2.7298"," 2.67","0","19.92"," 4.9964"
"1990-11-20","  77.97","19.8221"," 4.8931","2.7033"," 2.70","0","19.92"," 5.0449"
"1990-11-21","  78.24","19.8930"," 4.9098","2.7125"," 2.69","0","19.92"," 5.0269"
"1990-11-23","  78.26","19.9041"," 4.9120","2.7137"," 2.69","0","19.92"," 5.0241"
"1990-11-26","  78.86","20.0702"," 4.9511","2.7353"," 2.67","0","19.92"," 4.9825"
"1990-11-27","  79.44","20.2307"," 4.9886","2.7561"," 2.65","0","19.92"," 4.9430"
"1990-11-28","  79.38","20.2066"," 4.9839","2.7535"," 2.65","0","19.92"," 4.9489"
"1990-11-29","  79.44","20.2052"," 4.9885","2.7560"," 2.65","0","19.92"," 4.9492"
"1990-11-30","  81.41","20.6425"," 5.0738","2.8045"," 2.59","0","20.04"," 4.8444"
"1990-12-03","  81.81","20.7221"," 5.0958","2.8167"," 2.57","0","20.04"," 4.8258"
"1990-12-04","  82.24","20.8325"," 5.1227","2.8316"," 2.56","0","20.04"," 4.8002"
"1990-12-05","  82.50","20.8720"," 5.1352","2.8385"," 2.55","0","20.04"," 4.7911"
"1990-12-06","  82.46","20.8680"," 5.1348","2.8382"," 2.55","0","20.04"," 4.7920"
"1990-12-07","  82.47","20.8790"," 5.1400","2.8411"," 2.55","0","20.04"," 4.7895"
"1990-12-10","  82.71","20.9496"," 5.1532","2.8484"," 2.55","0","20.04"," 4.7734"
"1990-12-11","  82.48","20.8692"," 5.1397","2.8409"," 2.55","0","20.04"," 4.7917"
"1990-12-12","  83.76","21.2039"," 5.2205","2.8856"," 2.51","0","20.04"," 4.7161"
"1990-12-13","  83.15","21.0665"," 5.1820","2.8644"," 2.53","0","20.04"," 4.7469"
"1990-12-14","  82.13","20.8037"," 5.1184","2.8292"," 2.56","0","20.04"," 4.8068"
"1990-12-17","  81.79","20.7154"," 5.0984","2.8181"," 2.57","0","20.04"," 4.8273"
"1990-12-18","  82.40","20.8818"," 5.1365","2.8392"," 2.55","0","20.04"," 4.7889"
"1990-12-19","  82.20","20.8273"," 5.1214","2.8308"," 2.56","0","20.04"," 4.8014"
"1990-12-20","  82.02","20.7861"," 5.1111","2.8251"," 2.57","0","20.04"," 4.8109"
"1990-12-21","  82.33","20.8652"," 5.1289","2.8350"," 2.56","0","20.04"," 4.7927"
"1990-12-24","  82.12","20.7995"," 5.1159","2.8278"," 2.56","0","20.04"," 4.8078"
"1990-12-26","  82.49","20.9033"," 5.1411","2.8417"," 2.55","0","20.04"," 4.7839"
"1990-12-27","  82.08","20.8112"," 5.1161","2.8279"," 2.56","0","20.04"," 4.8051"
"1990-12-28","  81.92","20.7727"," 5.1069","2.8228"," 2.57","0","20.04"," 4.8140"
"1990-12-31","  82.82","18.3172"," 5.0333","2.6105"," 3.43","0","19.48"," 5.4593"
"1991-01-02","  81.66","18.0608"," 4.9628","2.5740"," 3.47","0","19.48"," 5.5368"
"1991-01-03","  79.37","17.5478"," 4.8219","2.5009"," 3.58","0","19.48"," 5.6987"
"1991-01-04","  78.44","17.3413"," 4.7651","2.4714"," 3.62","0","19.48"," 5.7666"
"1991-01-07","  76.62","16.9342"," 4.6532","2.4134"," 3.71","0","19.48"," 5.9052"
"1991-01-08","  76.91","17.0027"," 4.6721","2.4232"," 3.69","0","19.48"," 5.8814"
"1991-01-09","  76.22","16.8594"," 4.6327","2.4028"," 3.72","0","19.48"," 5.9314"
"1991-01-10","  77.17","17.0766"," 4.6924","2.4337"," 3.68","0","19.48"," 5.8560"
"1991-01-11","  77.52","17.1522"," 4.7131","2.4445"," 3.66","0","19.48"," 5.8302"
"1991-01-14","  76.83","17.0005"," 4.6714","2.4229"," 3.69","0","19.48"," 5.8822"
"1991-01-15","  77.51","17.1797"," 4.7220","2.4475"," 3.65","0","19.50"," 5.8208"
"1991-01-16","  79.13","17.5402"," 4.8211","2.4989"," 3.58","0","19.50"," 5.7012"
"1991-01-17","  81.37","18.0444"," 4.9597","2.5707"," 3.48","0","19.50"," 5.5419"
"1991-01-18","  81.85","18.1510"," 4.9890","2.5859"," 3.46","0","19.50"," 5.5093"
"1991-01-21","  82.07","18.2046"," 5.0037","2.5935"," 3.45","0","19.50"," 5.4931"
"1991-01-22","  81.62","18.1115"," 4.9782","2.5802"," 3.47","0","19.50"," 5.5214"
"1991-01-23","  82.83","18.3900"," 5.0547","2.6199"," 3.41","0","19.50"," 5.4377"
"1991-01-24","  84.39","18.7343"," 5.1493","2.6690"," 3.35","0","19.50"," 5.3378"
"1991-01-25","  84.28","18.7131"," 5.1435","2.6660"," 3.35","0","19.50"," 5.3438"
"1991-01-28","  84.14","18.6664"," 5.1307","2.6593"," 3.36","0","19.50"," 5.3572"
"1991-01-29","  83.98","18.6131"," 5.1160","2.6517"," 3.37","0","19.50"," 5.3726"
"1991-01-30","  85.56","18.9501"," 5.2087","2.6997"," 3.31","0","19.50"," 5.2770"
"1991-01-31","  85.70","18.9353"," 5.1949","2.6955"," 3.31","0","19.33"," 5.2811"
"1991-02-01","  85.13","18.8132"," 5.1614","2.6781"," 3.33","0","19.33"," 5.3154"
"1991-02-04","  86.42","19.1026"," 5.2408","2.7193"," 3.28","0","19.33"," 5.2349"
"1991-02-05","  87.65","19.3799"," 5.3168","2.7588"," 3.24","0","19.33"," 5.1600"
"1991-02-06","  88.79","19.6337"," 5.3865","2.7949"," 3.20","0","19.33"," 5.0933"
"1991-02-07","  87.73","19.3899"," 5.3196","2.7602"," 3.24","0","19.33"," 5.1573"
"1991-02-08","  89.45","19.7762"," 5.4256","2.8152"," 3.17","0","19.33"," 5.0566"
"1991-02-11","  92.22","20.3957"," 5.5955","2.9034"," 3.08","0","19.33"," 4.9030"
"1991-02-12","  90.93","20.1015"," 5.5148","2.8615"," 3.12","0","19.33"," 4.9748"
"1991-02-13","  91.71","20.2732"," 5.5619","2.8860"," 3.09","0","19.33"," 4.9326"
"1991-02-14","  91.13","20.1538"," 5.5292","2.8690"," 3.11","0","19.33"," 4.9618"
"1991-02-15","  93.32","20.6655"," 5.6695","2.9418"," 3.04","0","19.33"," 4.8390"
"1991-02-19","  93.50","20.6997"," 5.6789","2.9467"," 3.03","0","19.33"," 4.8310"
"1991-02-20","  92.23","20.4191"," 5.6019","2.9067"," 3.07","0","19.33"," 4.8974"
"1991-02-21","  92.47","20.4697"," 5.6158","2.9139"," 3.06","0","19.33"," 4.8853"
"1991-02-22","  93.24","20.6426"," 5.6633","2.9386"," 3.04","0","19.33"," 4.8444"
"1991-02-25","  94.50","20.9344"," 5.7433","2.9801"," 3.00","0","19.33"," 4.7768"
"1991-02-26","  93.26","20.6548"," 5.6666","2.9403"," 3.04","0","19.33"," 4.8415"
"1991-02-27","  94.42","20.9158"," 5.7382","2.9774"," 3.00","0","19.33"," 4.7811"
"1991-02-28","  93.56","20.6953"," 5.6706","2.9479"," 3.03","0","19.22"," 4.8320"
"1991-03-01","  94.05","20.7994"," 5.6991","2.9627"," 3.01","0","19.22"," 4.8078"
"1991-03-04","  94.10","20.8099"," 5.7020","2.9642"," 3.01","0","19.22"," 4.8054"
"1991-03-05","  95.79","21.1869"," 5.8053","3.0179"," 2.96","0","19.22"," 4.7199"
"1991-03-06","  95.64","21.1464"," 5.7942","3.0122"," 2.96","0","19.22"," 4.7289"
